Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20098802,Solid Waste (Garbage) Related,Garbage dump,2021-01-11 08:25:00.000000000,Nagapura,Closed,Cleared,Rekha/AEE
20098801,Solid Waste (Garbage) Related,Garbage dump,2021-01-11 08:22:00.000000000,J.P.Nagar,Rejected,"Citizen is not responding the call he has forwarded his call to another number , as per officer confirmation this complaint is attended,          Rejected.",BBMP Whatsapp/Customer Support Representative
20098800,Electrical,Street Light Not Working,2021-01-11 08:05:00.000000000,Yelahanka old Satellite Town,Closed,Resolved,Yelahanka AEE Electrical/AEE
20098799,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-11 08:04:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20098798,Road Maintenance(Engg),Footpath,2021-01-11 08:03:00.000000000,H.M.T,Closed,CLEARED,muthunjaiya /AEE
20098797,Road Maintenance(Engg),Potholes,2021-01-11 08:02:00.000000000,Jeevanbhima Nagar,Closed,cleared,SHANTHA BADAGANDI/AEE
20098796,Solid Waste (Garbage) Related,Garbage dump,2021-01-11 07:58:00.000000000,Jnanabharathi Ward,Closed,Cleared,Prakash /AEE
20098795,Forest,Removal of dead/fallen trees,2021-01-11 07:38:00.000000000,Someshwara,Resolved,Complaint is clear,Mutturaju KP/DYRFO
20098794,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-11 07:33:00.000000000,Ramamurthy Nagar,Resolved,Clear,Chandrakala K/JHI
20098793,Road Maintenance(Engg),Road side drains,2021-01-11 07:27:00.000000000,Kadugodi,Closed,Resolved,Yadu Krishna/AEE
20098792,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-11 07:24:00.000000000,Jnanabharathi Ward,Closed,Arrived,Prakash /AEE
20098791,Road Maintenance(Engg),Potholes,2021-01-11 07:22:00.000000000,Begur,Rejected,THIS COMPLAINT HAS BEEN RESOLVED.AS PER CITIZEN CONFIRMATION THIS COMPLAINT WILL BE REJECTED,BBMP Whatsapp/Customer Support Representative
20098790,Road Maintenance(Engg),Potholes,2021-01-11 06:53:00.000000000,Jeevanbhima Nagar,Closed,cleared,SHANTHA BADAGANDI/AEE
20098789,Road Maintenance(Engg),footpath encroachment,2021-01-11 06:47:00.000000000,Jeevanbhima Nagar,Closed,CLOSED,SHANTHA BADAGANDI/AEE
20098788,Electrical,Street Light Not Working,2021-01-11 06:46:00.000000000,Jnanabharathi Ward,Closed,Attended,Gavi Siddiah/AEE
20098787,Road Maintenance(Engg),footpath encroachment,2021-01-11 06:42:00.000000000,Jeevanbhima Nagar,Closed,CLOSED,SHANTHA BADAGANDI/AEE
20098786,Electrical,Street Light Not Working,2021-01-11 05:53:00.000000000,Chamrajpet,Closed,Attended,Suresh/AEE
20098785,Solid Waste (Garbage) Related,Garbage dump,2021-01-11 05:51:00.000000000,Kadugondanahalli,Closed,Attended,Mamatha M.S/AEE
20098784,Electrical,Street Light Not Working,2021-01-11 05:50:00.000000000,Kadugondanahalli,Rejected,Citizen not raised the complaint according to him,BBMP Whatsapp/Customer Support Representative
20098783,Electrical,Street Light Not Working,2021-01-11 05:48:00.000000000,Sanjay Nagar,Closed,Attended,Sandeep Singh/AEE
20098782,Solid Waste (Garbage) Related,Garbage dump,2021-01-11 05:42:00.000000000,Vidyaranyapura,Closed,Attended,Shivakumar/AEE
20098781,Electrical,Street Light Not Working,2021-01-11 05:39:00.000000000,Mangammanapalya,Closed,Attended,Sandeep/AEE
20098780,Electrical,Street Light Not Working,2021-01-11 05:37:00.000000000,Nagarabhavi,Closed,Attended,Suresh/AEE
20098779,Electrical,Street Light Not Working,2021-01-11 05:34:00.000000000,BTM Layout,Closed,Attended,Jnanesh/AEE
20098778,Electrical,Street Light Not Working,2021-01-11 05:32:00.000000000,Ramaswamy Palya,Closed,Attended,Sandeep Singh/AE
20098777,Electrical,Street Light Not Working,2021-01-11 05:27:00.000000000,Hampi Nagar,Closed,Attended,Umesh/AEE
20098776,Electrical,Street Light Not Working,2021-01-11 05:25:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE
20098775,Solid Waste (Garbage) Related,Garbage dump,2021-01-11 05:23:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20098774,veterinary,Stray dog related complaints,2021-01-11 03:24:00.000000000,Rajarajeshwari Nagar,Closed,"ABC team will visit your ward for catching dogs for Sterilization and Anti Rabies Vaccination only.
Relocation or shifting dogs is not allowed as per ABC Rules and Supreme court orders
You can directly send your complaints on WhatsApp.",Dr. Venkatesh K.M/ADAH
20098773,Road Maintenance(Engg),Potholes,2021-01-11 02:19:00.000000000,Someshwara,Rejected,"This complaint has been Resolved, as per citizen confirmation this complaint is Rejected.",BBMP Whatsapp/Customer Support Representative
20098772,Electrical,Street Light Not Working,2021-01-11 12:03:00.000000000,BTM Layout,Closed,Attended,Jnanesh/AEE
20098771,Solid Waste (Garbage) Related,Garbage nuisance while transporting,2021-01-11 12:02:00.000000000,Byatarayanapura,Closed,Attended,Shivakumar/AEE
20098770,Electrical,Street Light Not Working,2021-01-10 11:52:00.000000000,Horamavu,Closed,Attended,Sharath Kumar/AEE
20098769,Electrical,Street Light Not Working,2021-01-10 11:50:00.000000000,Agrahara Dasarahalli,Closed,Attended,Suresh/AEE
20098768,Road Maintenance(Engg),Potholes,2021-01-10 11:48:00.000000000,Jnanabharathi Ward,Closed,Closed,Basavaraju/AEE
20098767,Road Maintenance(Engg),Road cutting,2021-01-10 11:48:00.000000000,Attiguppe,Closed,Resolved,Rangaraju/AEE
20098766,veterinary,Stray dog related complaints,2021-01-10 11:46:00.000000000,S.K.Garden,Closed,Attended,DR Mallappa Devadu/ADAH
20098765,Electrical,Street Light Not Working,2021-01-10 11:46:00.000000000,Agrahara Dasarahalli,Closed,Attended,Suresh/AEE
20098764,Electrical,Street Light Not Working,2021-01-10 11:44:00.000000000,Basavanagudi,Closed,Attended,Jnanesh/AEE
20098763,Solid Waste (Garbage) Related,Dead animal(s),2021-01-10 11:42:00.000000000,Peenya Industrial Area,Closed,Attended,Shwetha/AEE
20098762,Forest,obstructions Branches / Trees.,2021-01-10 11:40:00.000000000,Kempegowda Ward,Resolved,Complaint is clear,Mutturaju KP/DYRFO
20098761,Solid Waste (Garbage) Related,Garbage dump,2021-01-10 11:38:00.000000000,Rajarajeshwari Nagar,Closed,Cleared,Prakash /AEE
20098760,Solid Waste (Garbage) Related,Dead animal(s),2021-01-10 11:36:00.000000000,Nandini Layout,Closed,Cleared,Rekha/AEE
20098759,Electrical,Street Light Not Working,2021-01-10 11:33:00.000000000,Vidyaranyapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20098758,Electrical,Street Light Not Working,2021-01-10 11:31:00.000000000,K.R.Puram,Closed,Attended,Sharath Kumar/AEE
20098757,Electrical,Street Light Not Working,2021-01-10 11:31:00.000000000,Bagalagunte,Closed,Attended,Gurappa Y Doddamani/AEE
20098756,Electrical,Street Light Not Working,2021-01-10 11:30:00.000000000,Gali Anjaneya Swamy Temple Ward,Closed,Attended,Umesh/AEE
20098755,Electrical,Street Light Not Working,2021-01-10 11:28:00.000000000,Sanjay Nagar,Closed,Attended,Sandeep Singh/AEE
20098754,Forest,obstructions Branches / Trees.,2021-01-10 11:26:00.000000000,Kammanahalli,Resolved,Cleared,Ravindranath KS/DYRFO
20098753,Electrical,Street Light Not Working,2021-01-10 11:24:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE
20098752,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-10 11:14:00.000000000,Yelahanka old Satellite Town,Closed,Cleared,SWM AEE Ward 1 to 4/AEE
20098751,Electrical,Street Light Not Working,2021-01-10 11:10:00.000000000,Hampi Nagar,Closed,Attended,Umesh/AEE
20098750,Electrical,Street Light Not Working,2021-01-10 11:06:00.000000000,Gangenahalli,Closed,Attended,Sandeep Singh/AEE
20098749,Health Dept,Unhygienic premises in Hotel etc,2021-01-10 10:59:00.000000000,Kumaraswamy Layout,Closed,Attended,Dr Kalpana/MOH
20098748,Electrical,Street Light Not Working,2021-01-10 10:58:00.000000000,Visvesvarapuram,Closed,Attended,Jnanesh/AEE
20098747,CORONA COVID19,Others,2021-01-10 06:37:00.000000000,Subedarapalya,Rejected,"Rejected , This Complaint is comes under BWSSB Dept",BBMP Whatsapp/Customer Support Representative
20098746,Electrical,Street Light Not Working,2021-01-10 10:52:00.000000000,Rajarajeshwari Nagar,Closed,Attended,Gavi Siddiah/AEE
20098745,Road Maintenance(Engg),Road side drains,2021-01-10 10:35:00.000000000,Begur,Closed,Resolved,Nilkanthaya/AEE
20098744,Solid Waste (Garbage) Related,Garbage dump,2021-01-10 10:27:00.000000000,Begur,Closed,Complent attended,Santhosh Kumar H S/AEE
20098743,Optical Fiber Cables (OFC),Without permission digging of road,2021-01-10 10:22:00.000000000,Jnanabharathi Ward,Closed,Closed,Basavaraju/AEE
20098742,Electrical,Street Light Not Working,2021-01-10 10:14:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20098741,Electrical,Street Light Not Working,2021-01-10 10:00:00.000000000,Prakash Nagar,Closed,Attended,Suresh/AEE
20098740,Storm  Water Drain(SWD),Sewerage water left in SWD,2021-01-10 09:55:00.000000000,Begur,Rejected,This is not SWD drain. This is sewage water problem. It is comes under BWSSB,BBMP Whatsapp/Customer Support Representative
20098739,Electrical,Street Light Not Working,2021-01-10 09:52:00.000000000,Jayachamarajendra Nagar,Closed,Attended,Sandeep Singh/AEE
20098738,Electrical,Street Light Not Working,2021-01-10 09:50:00.000000000,Bagalagunte,Closed,Attended,Gurappa Y Doddamani/AEE
20098737,Electrical,Street Light Not Working,2021-01-10 09:46:00.000000000,Dattathreya Temple,Closed,Attended,Suresh/AEE
20098736,Electrical,Street Light Not Working,2021-01-10 09:43:00.000000000,Uttarahalli,Closed,Attended,Sandeep/AEE
20098735,Electrical,Street Light Not Working,2021-01-10 09:42:00.000000000,Hoysala Nagar,Rejected,As per citizen confirmation this complaint is Rejected.,BBMP Whatsapp/Customer Support Representative
20098734,Road Maintenance(Engg),Road side drains,2021-01-10 09:41:00.000000000,Konanakunte,Closed,Resolved,VEERASH ALADAKATTI /AEE
20098733,Electrical,Street Light Not Working,2021-01-10 09:39:00.000000000,HBR Layout,Closed,Attended,Durga Prasad/AEE
20098732,veterinary,Stray/Rabid dog bite,2021-01-10 09:37:00.000000000,HSR Layout,Closed,.,Shivakumar/ADAH
20098731,Electrical,Street Light Not Working,2021-01-10 09:36:00.000000000,Laggere,Closed,Attended,Gavi Siddiah/AEE
20098730,Electrical,Street Light Not Working,2021-01-10 09:19:00.000000000,Nagarabhavi,Closed,Attended,Suresh/AEE
20098729,Electrical,Street Light Not Working,2021-01-10 09:15:00.000000000,Hagadooru,Closed,Attended,Sharath Kumar/AEE
20098728,Road Maintenance(Engg),Potholes,2021-01-10 09:08:00.000000000,Hosahalli,Closed,Resolvec,Fazana/AEE
20098727,Electrical,Street Light Not Working,2021-01-10 09:06:00.000000000,Gottigere,Closed,Attended,Sandeep/AEE
20098726,Electrical,Street Light Not Working,2021-01-10 09:04:00.000000000,Kavalbyrasandra,Closed,Attended,Sandeep Singh/AE
20098725,Electrical,Street Light Not Working,2021-01-10 09:01:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20098724,Parks and Play grounds,Play Grounds,2021-01-10 09:00:00.000000000,Kodigehalli,Closed,Resolved,Yelahanka HS/HS
20098723,Road Maintenance(Engg),Road cutting,2021-01-10 08:55:00.000000000,Doddanekkundi,Closed,Ok,Srinivas Murthy/AEE
20098722,Road Maintenance(Engg),Road side drains,2021-01-10 08:55:00.000000000,Someshwara,Closed,Closed,Raghunadan/AEE
20098721,Electrical,Street Light Not Working,2021-01-10 08:54:00.000000000,Hagadooru,Closed,Attended,Sharath Kumar/AEE
20098720,Electrical,Street Light Not Working,2021-01-10 08:48:00.000000000,Jayanagar East,Closed,Attended,Umesh/AEE
20098719,Electrical,Street Light Not Working,2021-01-10 08:32:00.000000000,Ramamurthy Nagar,Closed,Attended,Sharath Kumar/AEE
20098718,Electrical,Street Light Not Working,2021-01-10 08:29:00.000000000,Visvesvarapuram,Closed,Attended,Jnanesh/AEE
20098717,Road Maintenance(Engg),Road cutting,2021-01-10 08:28:00.000000000,Herohalli,Closed,Solved,Ramesh i/c/AEE
20098716,Forest,obstructions Branches / Trees.,2021-01-10 08:19:00.000000000,Ramamurthy Nagar,Resolved,Cleared,Sudharshan/DYRFO
20098715,Electrical,Street Light Not Working,2021-01-10 08:04:00.000000000,Hoodi,Closed,Attended,Sharath Kumar/AEE
20098714,veterinary,Stray/Rabid dog bite,2021-01-10 08:03:00.000000000,Hagadooru,Closed,Attended,Mohan/ADAH
20098713,Electrical,Street Light Not Working,2021-01-10 07:48:00.000000000,Vidyaranyapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20098712,Electrical,Street Light Not Working,2021-01-10 07:47:00.000000000,Shankaramata,Closed,Attended,Suresh/AEE
20098711,Electrical,Street Light Not Working,2021-01-10 07:41:00.000000000,BTM Layout,Closed,Attended,Jnanesh/AEE
20098710,Electrical,Requirement For New Street Lights,2021-01-10 07:39:00.000000000,Mallasandra,Closed,Attended,Gurappa Y Doddamani/AEE
20098709,Electrical,Street Light Not Working,2021-01-10 07:38:00.000000000,J.P.Park,Closed,Attended,Gavi Siddiah/AEE
20098708,Electrical,Street Light Not Working,2021-01-10 07:28:00.000000000,Kempegowda Ward,Closed,Resolved,Yelahanka AEE Electrical/AEE
20098707,Electrical,Street Light Not Working,2021-01-10 07:26:00.000000000,Marappana Palya,Closed,Attended,Suresh/AEE
20098706,Electrical,Street Light Not Working,2021-01-10 07:24:00.000000000,Arakere,Closed,Attended,Sandeep/AEE
20098705,Electrical,Street Light Not Working,2021-01-10 07:18:00.000000000,Cottonpet,Closed,Attended,Suresh/AEE
20098704,Electrical,Street Light Not Working,2021-01-10 07:15:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20098703,Electrical,Street Light Not Working,2021-01-10 07:13:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20098702,veterinary,Stray/Rabid dog bite,2021-01-10 07:12:00.000000000,Sunkenahalli,Closed,.,Ravi/ADAH
20098701,Electrical,Street Light Not Working,2021-01-10 07:12:00.000000000,Hanumantha Nagar,Closed,Attended,Jnanesh/AEE
20098700,Road Maintenance(Engg),Road side drains,2021-01-10 07:11:00.000000000,Ganga Nagar,Closed,Ok,Madhav rao/AEE
20098699,Electrical,Street Light Not Working,2021-01-10 07:10:00.000000000,Padarayanapura,Closed,Resolved,Suresh/AEE
20098698,Electrical,Street Light Not Working,2021-01-10 07:09:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20098697,Electrical,Street Light Not Working,2021-01-10 07:07:00.000000000,Gottigere,Closed,Attended,Sandeep/AEE
20098696,Electrical,Street Light Not Working,2021-01-10 07:06:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20098695,Electrical,Street Light Not Working,2021-01-10 07:02:00.000000000,Shiva Nagar,Closed,Attended,Suresh/AEE
20098694,Electrical,Street Light Not Working,2021-01-10 07:00:00.000000000,Jeevanbhima Nagar,Closed,Attended,Durga Prasad/AEE
20098693,Electrical,Street Light Not Working,2021-01-10 07:00:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20098692,Electrical,Street Light Not Working,2021-01-10 07:00:00.000000000,Singasandra,Closed,Attended,Sandeep/AEE
20098691,Electrical,Street Light Not Working,2021-01-10 07:00:00.000000000,Uttarahalli,Closed,Attended,Sandeep/AEE
20098690,Electrical,Street Light Not Working,2021-01-10 07:00:00.000000000,Vidyaranyapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20098689,Electrical,Street Light Not Working,2021-01-10 06:58:00.000000000,Vasanthapura,Closed,Attended,Sandeep/AEE
20098688,Electrical,Street Light Not Working,2021-01-10 06:58:00.000000000,Chamrajpet,Closed,Attended,Suresh/AEE
20098687,Electrical,Street Light Not Working,2021-01-10 06:56:00.000000000,HSR Layout,Closed,Attended,Sandeep/AEE
20098686,Electrical,Street Light Not Working,2021-01-10 06:55:00.000000000,Kumaraswamy Layout,Closed,Attended,Umesh/AEE
20098685,Electrical,Street Light Not Working,2021-01-10 06:53:00.000000000,Rayapuram,Closed,Attended,Suresh/AEE
20098684,Road Maintenance(Engg),Potholes,2021-01-10 06:52:00.000000000,Banaswadi,Closed,Problem resolved,Vinayaka  Vasudev/AEE
20098683,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-10 06:47:00.000000000,Nagapura,Closed,Cleared,Rekha/AEE
20098682,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-10 06:47:00.000000000,Nagapura,Closed,Cleared,Rekha/AEE
20098681,Electrical,Street Light Not Working,2021-01-10 06:41:00.000000000,Sri Rammandira,Closed,Attended,Suresh/AEE
20098680,Electrical,Street Light Not Working,2021-01-10 06:38:00.000000000,J.P.Nagar,Closed,Attended,Umesh/AEE
20098679,Electrical,Street Light Not Working,2021-01-10 06:34:00.000000000,Chikpete,Closed,Attended,Suresh/AEE
20098678,Electrical,Street Light Not Working,2021-01-10 06:34:00.000000000,Hagadooru,Closed,Attended,Sharath Kumar/AEE
20098677,Road Maintenance(Engg),Road cutting,2021-01-10 06:33:00.000000000,Vidyaranyapura,Closed,Attended,Beeresh/AEE
20098676,Electrical,Street Light Not Working,2021-01-10 06:33:00.000000000,Vasanthapura,Closed,Attended,Sandeep/AEE
20098675,Electrical,Street Light Not Working,2021-01-10 06:30:00.000000000,Jnanabharathi Ward,Closed,Attended,Gavi Siddiah/AEE
20098674,Electrical,Street Light Not Working,2021-01-10 06:27:00.000000000,Radhakrishna Temple,Closed,Attended,Sandeep Singh/AEE
20098673,Electrical,Street Light Not Working,2021-01-10 06:26:00.000000000,Vijanapura,Closed,Attended,Sharath Kumar/AEE
20098672,Electrical,Street Light Not Working,2021-01-10 06:24:00.000000000,Basavanagudi,Closed,Attended,Jnanesh/AEE
20098671,Road Maintenance(Engg),Road cutting,2021-01-10 06:23:00.000000000,Horamavu,Closed,Tender called,Vinay/AEE
20098670,Electrical,Street Light Not Working,2021-01-10 06:20:00.000000000,Kadugondanahalli,Closed,Attended,Durga Prasad/AEE
20098669,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2021-01-10 06:17:00.000000000,Yelahanka old Satellite Town,Closed,Cleared,SWM AEE Ward 1 to 4/AEE
20098668,Electrical,Street Light Not Working,2021-01-10 06:06:00.000000000,Yelahanka old Satellite Town,Closed,Resolved,Yelahanka AEE Electrical/AEE
20098667,Solid Waste (Garbage) Related,Garbage dump,2021-01-10 06:05:00.000000000,Byatarayanapura,Closed,Attended,Shivakumar/AEE
20098666,Electrical,Street Light Not Working,2021-01-10 06:04:00.000000000,Someshwara,Closed,Resolved,Yelahanka AEE Electrical/AEE
20098665,Electrical,Street Light Not Working,2021-01-10 06:03:00.000000000,Jogupalya,Closed,Attended,Durga Prasad/AEE
20098664,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2021-01-10 06:00:00.000000000,Koramangala,Closed,"As attended by junior health inspector, the complaint is closed. if issue persists contact junior health inspector. practice segregation of waste at source in to wet dry and sanitary waste. hand  over waste to BBMP collection autos only. encourage others to follow . thank you for helping BBMP to serve you better.",Santoshkumar/AEE
20098663,Electrical,Street Light Not Working,2021-01-10 05:43:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20098662,Road Maintenance(Engg),footpath encroachment,2021-01-10 05:39:00.000000000,Gottigere,Closed,Resolved,VEERASH ALADAKATTI /AEE
20098661,Road Maintenance(Engg),Road side drains,2021-01-10 05:38:00.000000000,Horamavu,Closed,Attended,Vinay/AEE
20098660,Electrical,Street Light Not Working,2021-01-10 05:30:00.000000000,Padmanabha Nagar,Closed,Attended,Umesh/AEE
20098659,Electrical,Street Light Not Working,2021-01-10 05:24:00.000000000,Dodda Bidarkallu,Closed,Attended,Gavi Siddiah/AEE
20098658,Solid Waste (Garbage) Related,Garbage dump,2021-01-10 05:16:00.000000000,Byatarayanapura,Closed,Attended,Shivakumar/AEE
20098657,Forest,obstructions Branches / Trees.,2021-01-10 04:44:00.000000000,Vidyapeetha,Resolved,Branches clear,Shivanna T.C/DYRFO
20098656,Road Maintenance(Engg),Road cutting,2021-01-10 04:35:00.000000000,Nagavara,Closed,Problem resolved,T C Ravikumar/AEE
20098655,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2021-01-10 04:32:00.000000000,Hoodi,Closed,Complent attend,SWM AEE Mahadevapura sub division/AEE
20098654,Electrical,Street Light Not Working,2021-01-10 04:31:00.000000000,Herohalli,Closed,Attended,Gavi Siddiah/AEE
20098653,Road Maintenance(Engg),footpath encroachment,2021-01-10 04:28:00.000000000,Bellandur,Rejected,This permissions from head office bbmp,BBMP Whatsapp/Customer Support Representative
20098652,Sanitation,Urination in Public/Open Defecation,2021-01-10 04:24:00.000000000,Bellandur,Closed,Attended,SWM AEE Mahadevapura sub division/AEE
20098651,Sanitation,Public toilet(s) blockage,2021-01-10 04:16:00.000000000,Kengeri,Rejected,As per citizen confirmation the complaint was rejected,BBMP Whatsapp/Customer Support Representative
20098650,Forest,obstructions Branches / Trees.,2021-01-10 04:14:00.000000000,Pattabhiram Nagar,Resolved,"Kindly submit the request application for pruning branches as per tree committee directions ,Thank u",Vinay Kumar.C/DYRFO
20098649,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-10 04:05:00.000000000,Uttarahalli,Closed,Complete,Santhosh Kumar H S/AEE
20098648,Road Maintenance(Engg),footpath encroachment,2021-01-10 04:02:00.000000000,Vijanapura,Rejected,As per Citizen conformation complaint is Rejected,BBMP Whatsapp/Customer Support Representative
20098647,Electrical,Street Light Not Working,2021-01-10 03:34:00.000000000,Govindraja Nagara,Closed,Attended,Suresh/AEE
20098646,Electrical,Street Light Not Working,2021-01-10 03:24:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20098645,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2021-01-10 03:08:00.000000000,Vidyaranyapura,Closed,Attended,Shivakumar/AEE
20098644,Electrical,Street Light Not Working,2021-01-10 03:04:00.000000000,Kuvempu Nagar,Closed,Resolved,Yelahanka AEE Electrical/AEE
20098643,Electrical,Street Light Not Working,2021-01-10 02:55:00.000000000,Jeevanbhima Nagar,Closed,Attended,Durga Prasad/AEE
20098642,Electrical,Street Light Not Working,2021-01-10 02:51:00.000000000,Sampangiram Nagar,Closed,Attended,Sandeep Singh/AE
20098641,Electrical,Street Lights Switched On During Day Time,2021-01-10 02:46:00.000000000,Sampangiram Nagar,Closed,Attended,Sandeep Singh/AE
20098640,Electrical,Street Light Not Working,2021-01-10 02:42:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20098639,Solid Waste (Garbage) Related,Sweeping not done,2021-01-10 02:37:00.000000000,Newthippasandra,Closed,Cleared,Prasanna/AEE
20098638,Road Maintenance(Engg),Footpath,2021-01-10 02:29:00.000000000,Chamrajpet,Closed,closed,Umesh/AEE
20098637,Road Maintenance(Engg),footpath encroachment,2021-01-10 02:25:00.000000000,Herohalli,Closed,Solved,Ramesh i/c/AEE
20098636,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-10 02:18:00.000000000,Katriguppe,Closed,Resolved,Shashikala/AEE
20098635,veterinary,Animal birth control/neutering of stray dogs,2021-01-10 02:08:00.000000000,Begur,Closed,.,Shivakumar/ADAH
20098634,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-10 02:07:00.000000000,Someshwara,Closed,It's clear,SWM AEE Ward 1 to 4/AEE
20098633,Road Maintenance(Engg),footpath encroachment,2021-01-10 01:54:00.000000000,Hemmigepura,Closed,Resolved,Guru prasad/AEE
20098632,Electrical,Requirement For New Street Lights,2021-01-10 01:39:00.000000000,Bellandur,Closed,Attended,Sharath Kumar/AEE
20098631,Storm  Water Drain(SWD),Maintenance of SWD,2021-01-10 01:38:00.000000000,Chokkasandra,Closed,Resolved,Santhosh S/AEE
20098630,Electrical,Street Light Not Working,2021-01-10 01:35:00.000000000,Konanakunte,Closed,Attended,Sandeep/AEE
20098629,Road Maintenance(Engg),Road side drains,2021-01-10 01:34:00.000000000,Hemmigepura,Closed,Resolved,Guru prasad/AEE
20098628,Solid Waste (Garbage) Related,Garbage dump,2021-01-10 01:32:00.000000000,Rajarajeshwari Nagar,Closed,Cleared,Prakash /AEE
20098627,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-10 01:26:00.000000000,Chikpete,Closed,Attended.,Sapna/AEE
20098626,Solid Waste (Garbage) Related,Segregation of waste is not done,2021-01-10 01:24:00.000000000,Dayananda Nagar,Closed,Attended,Yogesh/AEE
20098625,Road Maintenance(Engg),Road side drains,2021-01-10 01:24:00.000000000,Hoysala Nagar,Closed,Resolved,SHANTHA BADAGANDI/AEE
20098624,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2021-01-10 01:17:00.000000000,Varthur,Rejected,As per citizen Confirmation the was rejected,BBMP Whatsapp/Customer Support Representative
20098623,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2021-01-10 01:13:00.000000000,Jnanabharathi Ward,Closed,Cleared,Prakash /AEE
20098622,Electrical,Street Light Not Working,2021-01-10 01:04:00.000000000,Hosakerehalli,Closed,Attended,Umesh/AEE
20098621,Electrical,Street Light Not Working,2021-01-10 12:51:00.000000000,Sunkenahalli,Closed,Attended,Jnanesh/AEE
20098620,Road Maintenance(Engg),footpath encroachment,2021-01-10 12:51:00.000000000,Kacharakanahalli,Closed,Problem resolved,Vinayaka  Vasudev/AEE
20098619,Electrical,Street Light Not Working,2021-01-10 12:49:00.000000000,Singasandra,Closed,Attended,Sandeep/AEE
20098618,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-10 12:47:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20098617,Solid Waste (Garbage) Related,Garbage dump,2021-01-10 12:46:00.000000000,Rajarajeshwari Nagar,Closed,Cleared,Prakash /AEE
20098616,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-10 12:45:00.000000000,Pattabhiram Nagar,Closed,Garbage is cleared,Shashikala T J/AEE
20098615,Electrical,Street Light Not Working,2021-01-10 12:44:00.000000000,Prakash Nagar,Closed,Attended,Suresh/AEE
20098614,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-01-10 12:42:00.000000000,Madiwala,Closed,"As attended by junior health inspector, the complaint is closed. if issue persists contact junior health inspector. practice segregation of waste at source in to wet dry and sanitary waste. hand  over waste to BBMP collection autos only. encourage others to follow . thank you for helping BBMP to serve you better.",Santoshkumar/AEE
20098613,Solid Waste (Garbage) Related,Garbage dump,2021-01-10 12:39:00.000000000,Visvesvarapuram,Closed,Clear,Ranga Swamy/AEE
20098612,Electrical,Street Light Not Working,2021-01-10 12:37:00.000000000,Kodigehalli,Closed,Resolved,Yelahanka AEE Electrical/AEE
20098611,Electrical,Street Light Not Working,2021-01-10 12:33:00.000000000,Manorayanapalya,Closed,Attended,Sandeep Singh/AEE
20098610,Electrical,Street Light Not Working,2021-01-10 12:28:00.000000000,Benniganahalli,Closed,Attended,Durga Prasad/AEE
20098609,veterinary,Anti Rabies Vaccination of stray dogs,2021-01-10 12:23:00.000000000,A.Narayanapura,Rejected,As per citizen conformation this compalant  is rejected,BBMP Whatsapp/Customer Support Representative
20098608,Road Maintenance(Engg),Potholes,2021-01-10 12:23:00.000000000,Bellandur,Closed,Ok,Markandiaha/AEE
